StationId,City,Date,Status,PM2.5,PM10,NOx,CO,SO2,O3
DL038,Delhi,2018-04-29,Active,115.83,397.79,54.4,0.69,19.87,60.37
DL038,Delhi,2018-04-30,Active,111.58,370.83,57.99,0.72,22.3,70.31
DL038,Delhi,2018-05-01,Active,82.0,312.46,38.13,0.53,9.27,62.88
DL038,Delhi,2018-05-02,Active,101.75,329.05,33.84,0.56,7.95,62.32
DL038,Delhi,2018-05-03,Active,70.87,297.33,33.91,0.47,19.34,38.67
DL038,Delhi,2018-05-04,Active,56.83,208.67,34.94,0.56,15.39,52.08
DL038,Delhi,2018-05-05,Active,89.67,291.04,49.7,0.93,17.67,61.97
DL038,Delhi,2018-05-06,Active,128.17,446.38,54.78,1.11,14.94,59.11
DL038,Delhi,2018-05-07,Active,114.29,388.21,59.08,1.02,20.52,61.1
DL038,Delhi,2018-05-08,Active,73.12,216.48,34.52,0.35,7.27,57.75
DL038,Delhi,2018-05-09,Active,71.5,236.79,44.33,0.85,15.79,51.2
DL038,Delhi,2018-05-10,Active,92.63,308.66,62.51,1.05,23.33,60.16
DL038,Delhi,2018-05-11,Active,154.22,544.93,68.21,1.49,29.12,54.59
DL038,Delhi,2018-05-12,Active,165.14,529.76,65.62,1.84,21.94,51.78
DL038,Delhi,2018-05-13,Active,102.17,339.78,52.61,0.82,16.71,36.02
DL038,Delhi,2018-05-14,Active,66.08,215.98,53.76,0.7,17.89,44.35
DL038,Delhi,2018-05-15,Active,79.5,256.96,71.64,0.83,15.74,53.58
DL038,Delhi,2018-05-16,Active,86.49,257.56,54.83,0.8,11.45,48.29
DL038,Delhi,2018-05-17,Active,119.34,342.25,56.94,0.84,19.36,56.52
DL038,Delhi,2018-05-18,Active,96.15,276.2,62.87,0.84,13.69,60.45
DL038,Delhi,2018-05-19,Active,128.66,377.26,72.79,0.38,7.14,30.42
DL038,Delhi,2018-05-20,Active,90.79,250.96,57.78,0.92,8.47,46.02
DL038,Delhi,2018-05-21,Active,83.54,258.08,51.69,0.68,12.5,38.23
DL038,Delhi,2018-05-22,Active,98.75,287.17,57.82,1.12,16.63,55.96
DL038,Delhi,2018-05-23,Active,138.62,357.88,68.84,1.48,14.63,60.12
DL038,Delhi,2018-05-24,Active,117.58,304.71,57.57,1.05,17.57,45.71
DL038,Delhi,2018-05-25,Active,86.96,277.12,70.74,1.02,12.51,52.73
DL038,Delhi,2018-05-26,Active,113.33,334.0,71.46,1.22,15.0,51.04
DL038,Delhi,2018-05-27,Active,113.79,390.04,82.39,0.99,22.89,32.71
DL038,Delhi,2018-05-28,Active,122.74,328.47,88.82,1.18,17.29,55.92
DL038,Delhi,2018-05-29,Active,127.12,361.42,73.45,1.26,11.97,49.07
DL038,Delhi,2018-05-30,Active,98.84,359.66,43.51,0.55,10.91,45.08
DL038,Delhi,2018-05-31,Active,91.01,278.75,50.38,0.79,13.95,37.98
DL038,Delhi,2018-06-01,Active,104.04,261.7,42.81,0.6,10.64,39.32
DL038,Delhi,2018-06-02,Active,59.88,220.42,37.6,0.52,15.42,44.83
DL038,Delhi,2018-06-03,Active,62.29,163.33,43.71,0.58,11.37,38.2
DL038,Delhi,2018-06-04,Active,78.0,227.25,60.43,0.37,6.43,20.17
DL038,Delhi,2018-06-05,Active,99.88,253.88,51.22,0.74,9.06,29.27
DL038,Delhi,2018-06-06,Active,71.5,186.29,41.12,0.64,9.34,24.53
DL038,Delhi,2018-06-07,Active,78.88,188.08,41.86,0.76,12.17,40.44
DL038,Delhi,2018-06-08,Active,104.79,274.83,42.74,0.81,8.89,22.14
DL038,Delhi,2018-06-09,Active,64.92,177.42,38.87,0.64,6.48,11.55
DL038,Delhi,2018-06-10,Active,62.58,146.62,44.79,0.67,5.94,30.7
DL038,Delhi,2018-06-11,Active,90.46,225.79,42.58,0.6,7.26,28.41
DL038,Delhi,2018-06-12,Active,227.83,413.59,45.21,0.58,17.22,14.92
DL038,Delhi,2018-06-13,Active,364.74,952.0,40.35,0.52,19.3,10.44
DL038,Delhi,2018-06-14,Active,304.91,824.71,48.47,0.87,18.45,21.12
DL038,Delhi,2018-06-15,Active,208.54,636.0,46.44,0.84,23.22,25.45
DL038,Delhi,2018-06-16,Active,195.67,684.0,40.83,0.97,12.29,18.51
DL038,Delhi,2018-06-17,Active,92.21,307.25,40.13,0.8,6.4,32.18
DL038,Delhi,2018-06-18,Active,60.0,208.0,33.26,0.88,9.88,36.66
DL038,Delhi,2018-06-19,Active,60.38,193.08,28.53,0.8,8.14,57.88
DL038,Delhi,2018-06-20,Active,71.34,227.48,37.21,0.91,13.5,70.29
DL038,Delhi,2018-06-21,Active,101.44,358.37,36.06,1.01,14.39,70.45
DL038,Delhi,2018-06-22,Active,95.5,331.17,50.89,1.23,14.56,66.26
DL038,Delhi,2018-06-23,Active,88.73,309.72,50.09,1.16,11.51,71.45
DL038,Delhi,2018-06-24,Active,45.17,169.1,28.83,0.92,20.55,61.93
DL038,Delhi,2018-06-25,Active,13.87,160.27,41.8,1.06,32.55,33.19
DL038,Delhi,2018-06-26,Active,28.4,289.1,48.32,1.1,38.56,19.78
DL038,Delhi,2018-06-27,Active,61.3,140.0,44.66,1.23,25.2,35.69
DL038,Delhi,2018-06-28,Active,28.15,125.35,41.33,1.12,19.57,19.56
DL038,Delhi,2018-06-29,Active,61.92,159.65,61.68,1.06,19.18,24.16
DL038,Delhi,2018-06-30,Active,53.75,155.65,53.22,1.18,21.01,17.38
DL038,Delhi,2018-07-01,Active,44.23,163.19,53.92,2.1,22.83,12.72
DL038,Delhi,2018-07-02,Active,46.03,224.59,44.57,0.86,22.55,16.11
DL038,Delhi,2018-07-03,Active,60.08,216.17,55.02,1.07,17.23,27.43
DL038,Delhi,2018-07-04,Active,62.83,172.15,51.55,0.96,16.36,36.62
DL038,Delhi,2018-07-05,Active,55.9,189.02,45.08,0.95,17.84,27.18
DL038,Delhi,2018-07-06,Active,65.46,215.52,29.8,0.92,18.15,32.18
DL038,Delhi,2018-07-07,Active,69.92,192.6,23.82,0.9,17.78,50.47
DL038,Delhi,2018-07-08,Active,65.58,195.19,28.88,0.86,18.38,58.76
DL038,Delhi,2018-07-09,Active,67.22,274.8,53.23,1.06,17.33,30.52
DL038,Delhi,2018-07-10,Active,48.71,182.02,44.35,0.97,16.75,27.0
DL038,Delhi,2018-07-11,Active,50.72,186.27,42.26,1.09,19.46,20.46
DL038,Delhi,2018-07-12,Active,47.62,217.23,32.22,1.01,18.33,31.53
DL038,Delhi,2018-07-13,Active,34.53,118.17,40.45,1.07,18.18,15.77
DL038,Delhi,2018-07-14,Active,32.04,145.82,37.26,1.13,17.34,11.7
DL038,Delhi,2018-07-15,Active,35.86,169.31,39.33,1.05,16.49,18.42
DL038,Delhi,2018-07-16,Active,29.25,139.21,42.71,1.3,17.97,9.25
DL038,Delhi,2018-07-17,Active,36.86,158.34,45.35,1.12,17.93,25.65
DL038,Delhi,2018-07-18,Active,38.23,163.1,30.59,0.96,17.49,17.72
DL038,Delhi,2018-07-19,Active,38.54,140.94,33.24,1.03,17.55,14.71
DL038,Delhi,2018-07-20,Active,40.15,121.53,28.67,1.09,17.64,10.3
DL038,Delhi,2018-07-21,Active,73.99,155.72,39.01,1.44,18.97,28.04
DL038,Delhi,2018-07-22,Active,39.57,87.94,34.04,1.02,18.26,12.64
DL038,Delhi,2018-07-23,Active,37.22,145.9,19.43,1.09,18.22,11.66
DL038,Delhi,2018-07-24,Active,62.49,186.25,26.99,1.27,20.1,17.51
DL038,Delhi,2018-07-25,Active,58.49,167.51,40.34,1.15,26.89,7.77
DL038,Delhi,2018-07-26,Active,30.0,54.69,39.26,0.99,19.57,7.27
DL038,Delhi,2018-07-27,Active,23.79,35.02,31.0,0.96,16.74,7.33
DL038,Delhi,2018-07-28,Active,33.42,65.4,42.19,1.04,18.13,13.53
DL038,Delhi,2018-07-29,Active,64.33,129.33,64.99,1.01,17.98,11.25
DL038,Delhi,2018-07-30,Active,58.91,136.76,74.9,0.96,18.61,7.19
DL038,Delhi,2018-07-31,Active,66.02,160.86,69.07,1.02,16.44,11.71
DL038,Delhi,2018-08-01,Active,65.44,197.04,68.05,0.98,22.84,13.61
DL038,Delhi,2018-08-02,Active,81.81,260.42,76.37,0.85,24.4,10.61
DL038,Delhi,2018-08-03,Active,71.79,239.81,88.26,0.86,28.04,8.75
DL038,Delhi,2018-08-04,Active,80.38,248.52,80.6,0.89,23.73,11.59
DL038,Delhi,2018-08-05,Active,83.35,223.38,84.76,0.87,23.24,6.44
DL038,Delhi,2018-08-06,Active,46.75,117.62,83.51,0.94,18.43,6.98
DL038,Delhi,2018-08-07,Active,62.53,117.35,59.16,1.06,19.01,12.12
DL038,Delhi,2018-08-08,Active,54.35,92.48,58.4,1.19,17.61,15.9
DL038,Delhi,2018-08-09,Active,55.56,152.35,65.07,1.08,19.48,17.17
DL038,Delhi,2018-08-10,Active,46.56,139.42,79.41,1.22,18.86,16.74
DL038,Delhi,2018-08-11,Active,40.11,123.83,54.29,0.94,20.33,11.29
DL038,Delhi,2018-08-12,Active,46.07,141.84,57.24,0.89,21.74,9.82
DL038,Delhi,2018-08-13,Active,40.54,107.08,68.69,0.96,19.75,12.2
DL038,Delhi,2018-08-14,Active,43.71,136.48,40.63,1.11,16.27,18.1
DL038,Delhi,2018-08-15,Active,40.38,119.81,53.08,0.89,15.59,22.94
DL038,Delhi,2018-08-16,Active,36.31,102.5,54.69,1.26,16.98,22.1
DL038,Delhi,2018-08-17,Active,30.04,87.33,69.07,1.01,16.14,18.0
DL038,Delhi,2018-08-18,Active,35.17,114.96,77.92,1.15,15.14,24.34
DL038,Delhi,2018-08-19,Active,38.08,110.77,69.29,1.51,14.73,17.0
DL038,Delhi,2018-08-20,Active,45.7,108.48,82.76,1.55,17.78,18.0
DL038,Delhi,2018-08-21,Active,49.85,85.2,81.23,1.26,19.83,13.01
DL038,Delhi,2018-08-22,Active,42.67,131.5,80.96,1.21,18.34,10.69
DL038,Delhi,2018-08-23,Active,37.0,103.02,59.18,1.07,22.23,7.25
DL038,Delhi,2018-08-24,Active,42.65,159.65,64.85,1.05,21.52,8.8
DL038,Delhi,2018-08-25,Active,41.48,154.26,59.38,0.95,24.38,8.59
DL038,Delhi,2018-08-26,Active,30.21,100.33,33.14,0.79,21.5,12.25
DL038,Delhi,2018-08-27,Active,25.18,69.45,37.32,0.94,20.29,9.51
DL038,Delhi,2018-08-28,Active,37.15,97.62,53.21,1.43,18.81,10.06
DL038,Delhi,2018-08-29,Active,79.02,162.58,45.38,1.56,21.77,25.87
DL038,Delhi,2018-08-30,Active,51.01,141.18,10.83,1.42,21.05,20.42
DL038,Delhi,2018-08-31,Active,57.69,198.77,8.62,1.05,23.59,9.53
DL038,Delhi,2018-09-01,Active,53.8,160.49,8.66,1.42,22.74,10.39
DL038,Delhi,2018-09-02,Active,47.97,95.32,0.21,1.05,19.15,16.69
DL038,Delhi,2018-09-03,Active,49.0,85.64,0.21,1.46,20.09,11.8
DL038,Delhi,2018-09-04,Active,82.62,159.62,0.15,2.14,23.21,25.88
DL038,Delhi,2018-09-05,Active,52.56,143.36,0.24,1.36,21.69,8.03
DL038,Delhi,2018-09-06,Active,50.33,187.22,34.18,1.28,20.46,9.59
DL038,Delhi,2018-09-07,Active,44.29,112.56,67.48,1.32,19.07,11.47
DL038,Delhi,2018-09-08,Active,45.96,134.1,67.59,1.07,16.79,7.74
DL038,Delhi,2018-09-09,Active,39.96,106.75,49.56,0.78,18.87,12.99
DL038,Delhi,2018-09-10,Active,60.92,146.66,78.91,1.51,22.1,29.88
DL038,Delhi,2018-09-11,Active,41.68,138.64,50.58,1.08,20.26,7.81
DL038,Delhi,2018-09-12,Active,43.33,161.94,38.17,0.91,20.79,8.13
DL038,Delhi,2018-09-13,Active,42.73,178.62,41.9,0.84,27.18,12.22
DL038,Delhi,2018-09-14,Active,42.46,169.81,34.03,0.88,25.38,14.75
DL038,Delhi,2018-09-15,Active,112.67,248.21,40.65,1.06,25.21,15.66
DL038,Delhi,2018-09-16,Active,55.82,188.05,28.98,0.87,20.12,18.24
DL038,Delhi,2018-09-17,Active,61.36,208.18,25.14,0.98,20.39,31.77
DL038,Delhi,2018-09-18,Active,80.65,240.24,22.87,1.02,19.64,33.58
DL038,Delhi,2018-09-19,Active,70.04,234.27,33.3,1.1,23.23,35.0
DL038,Delhi,2018-09-20,Active,89.88,244.51,40.74,1.23,21.51,52.33
DL038,Delhi,2018-09-21,Active,111.06,256.5,56.23,1.26,24.07,18.14
DL038,Delhi,2018-09-22,Active,39.02,109.89,54.65,0.99,23.88,13.02
DL038,Delhi,2018-09-27,Active,81.62,172.78,73.72,1.61,24.63,28.52
DL038,Delhi,2018-09-30,Active,62.71,228.75,40.84,1.08,24.71,30.8
DL038,Delhi,2018-10-01,Active,75.67,233.56,61.02,1.28,26.76,33.11
DL038,Delhi,2018-10-02,Active,90.6,248.02,62.2,1.35,26.38,30.17
DL038,Delhi,2018-10-03,Active,92.31,268.77,78.6,1.52,28.76,36.61
DL038,Delhi,2018-10-04,Active,106.12,293.17,55.3,1.66,30.29,43.23
DL038,Delhi,2018-10-05,Active,131.21,324.58,68.54,1.69,30.96,40.58
DL038,Delhi,2018-10-06,Active,106.71,274.46,67.26,1.32,25.55,25.97
DL038,Delhi,2018-10-07,Active,91.27,264.98,49.32,1.29,28.58,40.47
DL038,Delhi,2018-10-08,Active,150.2,363.44,51.74,1.6,28.65,47.2
DL038,Delhi,2018-10-09,Active,130.39,407.99,63.69,1.94,28.57,51.48
DL038,Delhi,2018-10-10,Active,118.35,342.92,57.45,1.69,28.82,33.44
DL038,Delhi,2018-10-11,Active,90.88,312.03,43.47,1.22,27.33,20.61
DL038,Delhi,2018-10-12,Active,85.31,230.35,40.6,1.13,32.58,36.84
DL038,Delhi,2018-10-13,Active,186.58,371.08,51.0,1.47,34.3,37.93
DL038,Delhi,2018-10-14,Active,127.71,307.96,56.89,1.35,33.9,30.07
DL038,Delhi,2018-10-15,Active,161.75,407.44,64.59,1.87,40.74,37.26
DL038,Delhi,2018-10-16,Active,194.58,496.83,89.27,2.41,38.44,47.15
DL038,Delhi,2018-10-17,Active,172.99,440.64,96.3,2.63,29.23,38.61
DL038,Delhi,2018-10-18,Active,184.26,464.08,106.88,2.87,37.68,37.75
DL038,Delhi,2018-10-19,Active,169.66,405.18,59.98,1.9,38.1,44.41
DL038,Delhi,2018-10-20,Active,203.59,393.18,43.01,1.74,40.73,42.26
DL038,Delhi,2018-10-21,Active,170.54,341.5,52.56,1.6,41.4,35.33
DL038,Delhi,2018-10-22,Active,150.69,348.12,55.61,1.72,48.83,30.59
DL038,Delhi,2018-10-23,Active,164.79,408.12,45.36,2.09,61.59,34.28
DL038,Delhi,2018-10-24,Active,237.4,483.48,53.43,2.87,41.59,39.44
DL038,Delhi,2018-10-25,Active,213.1,436.81,46.65,2.52,42.19,47.72
DL038,Delhi,2018-10-26,Active,288.39,522.18,76.25,2.93,33.77,40.48
DL038,Delhi,2018-10-27,Active,291.79,554.46,34.08,4.51,29.33,58.15
DL038,Delhi,2018-10-28,Active,222.52,447.66,21.07,2.66,24.72,46.84
DL038,Delhi,2018-10-29,Active,324.19,572.42,26.4,3.55,22.25,30.94
DL038,Delhi,2018-10-30,Active,323.14,566.67,18.94,3.1,23.49,30.73
DL038,Delhi,2018-10-31,Active,287.15,529.19,50.98,3.33,23.54,29.67
DL038,Delhi,2018-11-01,Active,360.5,617.1,161.56,3.83,26.4,27.56
DL038,Delhi,2018-11-02,Active,282.06,528.98,85.09,2.35,25.05,26.88
DL038,Delhi,2018-11-03,Active,205.09,438.92,61.32,2.17,21.95,20.38
DL038,Delhi,2018-11-04,Active,128.98,244.38,47.83,1.17,23.42,32.0
DL038,Delhi,2018-11-05,Active,465.94,613.44,37.3,2.07,24.65,19.67
DL038,Delhi,2018-11-06,Active,217.92,392.49,36.68,1.5,23.36,29.33
DL038,Delhi,2018-11-07,Active,224.56,358.62,29.88,1.69,32.34,43.57
DL038,Delhi,2018-11-08,Active,326.6,499.83,69.71,2.86,46.72,26.28
DL038,Delhi,2018-11-09,Active,409.2,616.51,61.63,2.88,28.52,33.7
DL038,Delhi,2018-11-10,Active,405.71,651.86,85.67,3.48,29.42,21.76
DL038,Delhi,2018-11-11,Active,383.77,615.0,65.15,3.04,28.36,36.16
DL038,Delhi,2018-11-12,Active,370.75,634.83,63.4,3.09,26.75,32.04
DL038,Delhi,2018-11-13,Active,353.31,619.19,77.0,3.59,28.75,13.97
DL038,Delhi,2018-11-14,Active,201.94,352.02,51.53,2.38,23.28,18.3
DL038,Delhi,2018-11-15,Active,133.38,243.08,43.03,1.85,22.04,15.44
DL038,Delhi,2018-11-16,Active,179.6,305.56,31.53,1.42,23.81,20.54
DL038,Delhi,2018-11-17,Active,191.52,342.06,31.03,1.5,26.26,21.69
DL038,Delhi,2018-11-18,Active,257.48,486.69,38.57,2.29,26.36,25.13
DL038,Delhi,2018-11-19,Active,242.54,459.73,21.63,1.94,24.58,34.99
DL038,Delhi,2018-11-20,Active,285.5,491.83,32.18,2.27,22.72,27.98
DL038,Delhi,2018-11-21,Active,260.17,428.27,76.24,1.92,24.37,22.2
DL038,Delhi,2018-11-22,Active,217.02,471.25,112.13,2.13,30.28,23.05
DL038,Delhi,2018-11-23,Active,236.73,431.81,106.09,2.53,28.06,22.05
DL038,Delhi,2018-11-24,Active,139.12,308.92,60.18,1.58,29.02,15.94
DL038,Delhi,2018-11-25,Active,181.4,356.73,68.55,1.62,27.87,19.26
DL038,Delhi,2018-11-26,Active,281.04,526.25,145.73,2.44,29.82,22.03
DL038,Delhi,2018-11-27,Active,290.79,578.27,240.84,4.35,27.07,10.39
DL038,Delhi,2018-11-28,Active,254.42,478.75,131.52,2.73,24.74,13.94
DL038,Delhi,2018-11-29,Active,294.79,502.48,89.88,2.72,24.92,11.5
DL038,Delhi,2018-11-30,Active,240.86,420.7,51.02,1.9,24.27,14.81
DL038,Delhi,2018-12-01,Active,199.19,401.71,51.71,1.84,26.39,17.22
DL038,Delhi,2018-12-02,Active,248.48,480.19,62.5,2.7,29.13,22.99
DL038,Delhi,2018-12-03,Active,264.15,503.0,95.6,2.81,30.28,19.34
DL038,Delhi,2018-12-05,Active,236.62,419.49,22.1,2.27,26.5,14.63
DL038,Delhi,2018-12-06,Active,289.98,512.15,57.12,2.79,25.35,14.81
DL038,Delhi,2018-12-07,Active,255.09,435.57,71.29,1.93,28.25,13.61
DL038,Delhi,2018-12-08,Active,263.91,430.31,73.29,1.88,30.74,16.54
DL038,Delhi,2018-12-09,Active,268.5,436.51,67.08,2.11,28.21,18.83
DL038,Delhi,2018-12-10,Active,399.77,651.7,75.89,2.51,29.48,29.53
DL038,Delhi,2018-12-11,Active,387.77,634.67,78.94,3.11,27.34,24.74
DL038,Delhi,2018-12-12,Active,311.83,464.33,63.83,2.42,25.22,12.73
DL038,Delhi,2018-12-13,Active,109.75,182.25,44.03,1.32,21.33,11.08
DL038,Delhi,2018-12-14,Active,163.1,253.31,53.45,1.41,20.0,10.28
DL038,Delhi,2018-12-15,Active,150.04,253.06,53.24,1.27,15.82,11.81
DL038,Delhi,2018-12-16,Active,201.65,333.81,97.5,1.47,21.1,19.03
DL038,Delhi,2018-12-17,Active,224.75,390.33,93.1,1.71,21.16,16.72
DL038,Delhi,2018-12-18,Active,242.35,422.04,68.44,1.7,22.26,22.24
DL038,Delhi,2018-12-19,Active,297.33,482.56,98.85,1.95,26.86,20.89
DL038,Delhi,2018-12-20,Active,352.21,573.12,148.44,2.82,23.81,19.55
DL038,Delhi,2018-12-21,Active,329.15,508.19,110.18,2.09,21.27,20.69
DL038,Delhi,2018-12-22,Active,453.6,650.44,158.43,2.33,27.58,20.98
DL038,Delhi,2018-12-23,Active,628.98,757.87,250.68,3.77,26.01,22.3
DL038,Delhi,2018-12-24,Active,522.52,680.57,215.29,3.91,22.85,24.45
DL038,Delhi,2018-12-25,Active,347.27,484.94,66.67,1.95,17.81,15.37
DL038,Delhi,2018-12-26,Active,376.6,443.62,93.09,2.15,18.13,17.91
DL038,Delhi,2018-12-27,Active,389.08,605.42,161.99,3.54,21.48,12.58
DL038,Delhi,2018-12-28,Active,320.85,467.98,74.41,1.62,18.31,15.14
DL038,Delhi,2018-12-29,Active,353.48,536.96,166.46,2.01,24.76,15.15
DL038,Delhi,2018-12-30,Active,454.81,649.59,220.44,3.18,26.34,14.66
DL038,Delhi,2018-12-31,Active,363.23,567.56,145.93,2.45,21.96,13.47
DL038,Delhi,2019-01-01,Active,396.52,600.54,178.83,2.24,24.29,13.83
DL038,Delhi,2019-01-02,Active,463.12,724.29,211.04,3.12,24.13,14.48
DL038,Delhi,2019-01-03,Active,499.58,696.1,127.48,2.98,19.52,11.42
DL038,Delhi,2019-01-04,Active,317.25,468.62,75.03,1.81,15.66,7.95
DL038,Delhi,2019-01-05,Active,346.12,569.65,136.09,2.19,19.81,15.06
DL038,Delhi,2019-01-06,Active,204.52,298.92,71.72,1.71,16.27,10.58
DL038,Delhi,2019-01-07,Active,220.29,332.49,81.74,1.48,15.71,8.99
DL038,Delhi,2019-01-08,Active,182.9,282.73,47.63,1.75,15.23,12.05
DL038,Delhi,2019-01-09,Active,162.64,265.78,39.42,1.25,15.12,16.24
DL038,Delhi,2019-01-10,Active,187.99,336.93,68.42,1.44,18.49,14.43
DL038,Delhi,2019-01-11,Active,349.35,556.41,162.47,2.53,21.22,12.08
DL038,Delhi,2019-01-12,Active,396.73,601.88,137.73,3.02,19.01,14.07
DL038,Delhi,2019-01-13,Active,330.58,487.44,111.64,2.6,17.69,11.87
DL038,Delhi,2019-01-14,Active,110.22,209.72,39.34,1.14,14.0,16.42
DL038,Delhi,2019-01-15,Active,166.72,281.27,65.63,1.2,17.44,13.36
DL038,Delhi,2019-01-16,Active,362.77,565.65,132.88,2.3,23.2,9.44
DL038,Delhi,2019-01-17,Active,404.83,579.56,124.24,2.81,21.68,11.39
DL038,Delhi,2019-01-18,Active,310.15,453.25,82.45,2.58,16.98,7.64
DL038,Delhi,2019-01-19,Active,362.38,522.48,160.13,2.39,26.93,8.24
DL038,Delhi,2019-01-20,Active,485.52,677.9,309.32,4.17,27.78,11.25
DL038,Delhi,2019-01-21,Active,255.77,469.56,174.52,2.55,22.72,12.81
DL038,Delhi,2019-01-22,Active,81.33,115.85,66.08,1.12,16.42,6.02
DL038,Delhi,2019-01-23,Active,193.76,285.08,97.86,1.49,17.45,6.5
DL038,Delhi,2019-01-24,Active,163.07,289.89,83.0,1.5,17.2,7.52
DL038,Delhi,2019-01-25,Active,102.45,171.74,40.49,0.99,22.61,22.35
DL038,Delhi,2019-01-26,Active,117.57,183.92,38.94,1.01,20.12,33.2
DL038,Delhi,2019-01-27,Active,164.2,253.67,42.13,1.13,22.7,22.04
DL038,Delhi,2019-01-28,Active,210.51,313.54,48.46,1.24,22.97,22.07
DL038,Delhi,2019-01-29,Active,162.45,271.12,60.8,1.34,24.56,26.15
DL038,Delhi,2019-01-30,Active,262.54,418.0,89.77,2.13,39.84,34.45
DL038,Delhi,2019-01-31,Active,264.75,473.93,141.04,2.56,32.22,28.85
DL038,Delhi,2019-02-01,Active,240.27,353.04,90.7,1.5,28.79,16.66
DL038,Delhi,2019-02-02,Active,238.78,360.39,51.39,1.71,16.01,15.81
DL038,Delhi,2019-02-03,Active,184.03,268.55,63.05,1.4,21.09,17.46
DL038,Delhi,2019-02-04,Active,216.44,358.39,147.39,2.18,28.61,24.52
DL038,Delhi,2019-02-05,Active,395.77,667.23,248.91,4.21,35.13,22.12
DL038,Delhi,2019-02-06,Active,257.83,408.56,119.63,2.21,19.48,18.55
DL038,Delhi,2019-02-07,Active,96.4,205.52,45.47,1.1,15.34,22.58
DL038,Delhi,2019-02-08,Active,93.33,194.1,72.35,1.18,15.57,19.48
DL038,Delhi,2019-02-09,Active,115.35,231.9,51.1,1.23,16.14,24.36
DL038,Delhi,2019-02-10,Active,186.69,331.42,92.39,1.51,19.9,21.69
DL038,Delhi,2019-02-11,Active,211.15,387.06,130.04,1.89,19.74,27.63
DL038,Delhi,2019-02-12,Active,259.48,449.33,123.99,2.06,20.69,31.83
DL038,Delhi,2019-02-13,Active,253.96,446.71,170.15,3.04,19.83,37.61
DL038,Delhi,2019-02-14,Active,205.73,334.27,87.58,1.82,19.05,19.76
DL038,Delhi,2019-02-15,Active,172.27,259.33,84.21,1.37,17.78,16.51
DL038,Delhi,2019-02-16,Active,142.12,219.31,48.93,1.14,14.95,15.35
DL038,Delhi,2019-02-17,Active,132.56,225.71,74.75,1.36,17.4,27.62
DL038,Delhi,2019-02-18,Active,148.76,301.28,71.69,1.39,19.21,27.1
DL038,Delhi,2019-02-19,Active,174.1,301.75,104.63,1.8,19.94,29.24
DL038,Delhi,2019-02-20,Active,142.74,284.98,127.39,1.6,20.81,8.46
DL038,Delhi,2019-02-21,Active,113.82,323.4,130.81,1.89,21.49,23.27
DL038,Delhi,2019-02-22,Active,94.96,203.31,66.27,1.11,10.84,16.56
DL038,Delhi,2019-02-23,Active,75.33,164.69,50.55,0.92,9.77,27.29
DL038,Delhi,2019-02-24,Active,107.52,191.08,71.88,1.02,12.82,32.68
DL038,Delhi,2019-02-25,Active,102.11,221.52,67.34,1.22,12.89,27.84
DL038,Delhi,2019-02-26,Active,90.27,210.29,85.84,1.08,14.2,14.76
DL038,Delhi,2019-02-27,Active,65.22,128.44,57.14,0.78,11.26,11.68
DL038,Delhi,2019-02-28,Active,130.24,245.28,85.13,1.35,14.08,18.56
DL038,Delhi,2019-03-01,Active,117.92,227.5,75.3,1.14,14.13,25.47
DL038,Delhi,2019-03-02,Active,145.88,245.58,111.65,1.45,15.92,7.23
DL038,Delhi,2019-03-03,Active,98.15,186.04,88.53,1.26,13.49,16.74
DL038,Delhi,2019-03-04,Active,140.1,252.56,101.72,1.26,14.63,19.4
DL038,Delhi,2019-03-05,Active,86.08,184.81,56.02,0.99,10.54,21.94
DL038,Delhi,2019-03-06,Active,113.67,233.98,84.62,1.15,15.68,24.02
DL038,Delhi,2019-03-07,Active,139.75,272.5,91.68,1.34,17.2,30.83
DL038,Delhi,2019-03-08,Active,93.98,247.58,65.99,1.33,16.23,28.93
DL038,Delhi,2019-03-15,Active,91.21,180.42,63.38,1.03,18.56,21.95
DL038,Delhi,2019-03-16,Active,82.0,182.31,49.74,0.99,16.54,35.09
DL038,Delhi,2019-03-17,Active,107.98,226.0,90.53,1.12,21.71,34.88
DL038,Delhi,2019-03-18,Active,120.19,261.48,74.71,1.24,22.71,38.84
DL038,Delhi,2019-03-19,Active,126.19,287.81,94.43,1.49,25.17,33.53
DL038,Delhi,2019-03-20,Active,106.4,343.38,116.63,1.52,27.2,30.0
DL038,Delhi,2019-03-21,Active,122.92,223.06,33.41,1.3,21.41,46.74
DL038,Delhi,2019-03-22,Active,40.0,144.85,35.49,0.79,14.41,48.86
DL038,Delhi,2019-03-23,Active,60.85,160.06,34.01,0.8,16.52,52.09
DL038,Delhi,2019-03-24,Active,63.75,163.17,61.77,0.85,22.73,35.03
DL038,Delhi,2019-03-25,Active,69.44,170.96,45.18,0.94,16.18,29.92
DL038,Delhi,2019-03-26,Active,88.88,203.15,51.39,1.08,16.95,33.75
DL038,Delhi,2019-03-27,Active,94.08,220.73,79.8,1.38,24.67,34.73
DL038,Delhi,2019-03-28,Active,155.94,345.62,138.15,1.8,35.85,47.71
DL038,Delhi,2019-03-29,Active,116.61,329.74,115.01,1.56,21.34,42.84
DL038,Delhi,2019-03-30,Active,108.51,289.85,87.26,1.23,24.91,49.68
DL038,Delhi,2019-03-31,Active,58.36,214.5,42.44,0.98,17.48,41.99
